Date,PnL,Stock_Pos,Hedge_Opt_Pos
2025-11-26,-70.66621834621765,24.700120845434256,67.40223206400378
2025-11-27,-1383.2011336063588,26.072029247656047,64.96885029929105
2025-11-28,-1543.43215438092,25.772178160968508,65.11546969913823
2025-12-01,-1681.0179736956488,26.307505671875816,63.79707486020644
2025-12-02,-1948.5234733335092,24.713285371073958,64.58204150104477
2025-12-03,58.63141322412412,24.513133637095216,65.07694040853038
2025-12-04,1101.2950366580335,24.420403369644518,66.04776721748672
2025-12-05,1614.2620604454423,26.320184120436537,65.07596426745738
2025-12-08,1989.1800108680036,23.835004719064003,66.2959377799097
2025-12-09,2317.5119073002716,22.29994209502201,67.32610175429352
2025-12-10,3008.775634148529,21.125611142765052,68.38332511708856
2025-12-11,2993.618119140374,22.990659585131944,67.10809209894192
2025-12-12,3484.6027229802567,24.92370897981332,66.1277588657527
2025-12-15,4187.777522059274,24.644964519738416,66.36583119205733
2025-12-16,4454.922930362292,22.36882310077044,67.88254741567727
2025-12-17,4582.064788897565,22.063283462409267,67.82123059984691
2025-12-18,4908.934478953641,22.079097711718056,67.81735413782089
2025-12-19,4785.04768811736,24.393296079221308,66.08903532915585
2025-12-22,4879.806908516475,27.285781357702966,64.15670953325515
2025-12-23,5661.888826631766,26.951462289127505,65.02614536911922
2025-12-24,4718.669015432679,27.130373575261835,63.70794887101242
2025-12-26,5997.416897294803,25.94507930423184,64.74239807254965
2025-12-29,6633.1786231413425,24.05731016049159,66.28319513881145
2025-12-30,6638.668035849492,24.05075140194537,66.13925357031142
2025-12-31,6574.20875110224,26.832722603617235,64.41586214252504
2026-01-01,7453.930824148527,27.23290553287702,64.51832951974917
2026-01-02,7703.265872900665,29.789503693405095,63.28714537041779
2026-01-05,9247.587590752883,29.070218910288126,64.19295502894215
2026-01-06,8499.5917386511,27.418192993978764,64.85531100910251
2026-01-07,9037.622651261947,27.046958820127344,65.18851554070551
2026-01-08,8150.733942285035,22.296739615107104,68.23790790712184
2026-01-09,8413.528840979401,19.06880891556415,70.85429697519123
2026-01-12,8961.344012412097,20.64896630793429,69.81250219276406
2026-01-13,10124.010206121784,19.306922880695446,71.74451308422576
2026-01-14,10000.886157209054,18.086867253822522,72.62186100578604
2026-01-16,10165.193952647758,18.540867662102716,72.18586708641696
2026-01-19,11074.67128168825,16.216340629285945,74.97297147778535
2026-01-20,9721.201358404382,10.39642325807268,80.67397032759335
2026-01-21,9593.642476027942,9.436738654696672,81.81322059827619
2026-01-22,9485.015587893802,11.305023085194396,79.50610770823427
2026-01-23,8972.994950094657,8.189158463408369,83.07805239571789
2026-01-27,8820.56954819672,9.783760708532114,81.11014295389204
2026-01-28,10665.795971536523,10.625670553433778,82.73947487409538
2026-01-29,10703.01932956529,11.919494391302969,81.33153115065545
2026-01-30,10875.521256478256,9.910594367469963,84.25494720794437
2026-02-01,9425.014062192824,3.9843365746040584,90.4158127957293
2026-02-02,10007.996454005923,5.138413636255608,94.49190108763901
2026-02-03,7741.896594210873,17.179019561002452,77.68264344820747
2026-02-04,8554.759577946912,18.34172171639986,77.87248293384867
2026-02-05,8787.919882846803,14.225076751230361,84.46017875997593
2026-02-06,9930.596290525686,14.645770537035542,87.4674336311527
