Date,PnL,Stock_Pos,Hedge_Opt_Pos
2025-11-26,-27.612875221690047,7.319717678695561,95.69101637870081
2025-11-27,-2229.8223845072207,6.928651293594129,95.84583197430258
2025-11-28,-2222.6103081332403,6.760906661597005,96.04947797524473
2025-12-01,-3402.8006935797166,6.540406920901219,96.30334835098269
2025-12-02,-3319.758669833347,6.089634680812097,97.30306974614932
2025-12-03,-2641.765799390676,6.5088572575831165,97.32201589370165
2025-12-04,-1529.141487629473,6.84833080269771,96.88613471172448
2025-12-05,-1488.7294133805553,7.714618031011845,95.4809637989994
2025-12-08,-1440.127011579214,6.816283407255703,97.470919935037
2025-12-09,-1210.3764390498982,6.3381863922429815,98.65578106431312
2025-12-10,-790.9628295382645,6.06176471014404,99.52881933007392
2025-12-11,-975.2936908297706,6.759250072424827,98.07907195015338
2025-12-12,-837.1127487607009,7.693875327785122,96.46898736271237
2025-12-15,-657.8766778727004,7.702634694770445,96.7021068730246
2025-12-16,-452.9418065545615,6.850642536079732,98.61815034936903
2025-12-17,-716.3835402052209,6.718612878751131,99.15866672177654
2025-12-18,-711.8302079709247,6.785518869313073,99.24242333327292
2025-12-19,-1002.1176163916462,7.660090118523726,97.37626133153078
2025-12-22,-1141.2727809590142,8.778393756006018,95.08259655005988
2025-12-23,-406.7836360272777,9.085346731988245,94.88842054036265
2025-12-24,-1610.3876350886712,8.442760634635768,95.58132786844087
2025-12-26,-1115.4337680205863,8.42555719616513,96.51040706467026
2025-12-29,-653.9686934216079,7.821734303844593,98.0566757207386
2025-12-30,-764.2195627512119,7.773644759905686,98.17198414485821
2025-12-31,-703.6379866960633,8.929352062349636,95.59620154737864
2026-01-01,-325.81182305417315,9.488962230692444,95.08878240529529
2026-01-02,44.22793123696465,11.010794534075337,92.5197397538665
2026-01-05,660.3328292887891,11.405675287801287,92.85960222997753
2026-01-06,314.8081475479703,9.989109643086664,94.65215142862844
2026-01-07,426.12759940122487,10.003700481548037,95.04450784524215
2026-01-08,274.97256522162206,7.535421292347792,99.7298306810592
2026-01-09,393.92780146997393,6.271164877339572,103.50759999361098
2026-01-12,569.3766489989212,7.048770621176352,101.77695888467395
2026-01-13,1111.7277838995215,6.7854410003863705,103.38277817688224
2026-01-14,1032.830032250131,6.188071155893525,104.93885815355635
2026-01-16,984.9413675249525,6.399317549465607,104.59365088165049
2026-01-19,1205.7800034059,5.605908916397034,108.49759016127886
2026-01-20,1254.3857382782517,3.100039962311321,115.73782569776849
2026-01-21,1186.4339167891467,2.747224604705899,117.67323716820908
2026-01-22,1039.583052868773,3.441163391248093,114.8961218076266
2026-01-23,1129.0054342385338,2.2727824860144885,119.47140901175081
2026-01-27,780.5825860564219,2.859070357740805,118.05376528312429
2026-01-28,1203.3887907688877,3.4778502976548396,118.78577728852544
2026-01-29,1018.9446145363545,4.053786469399075,117.5881998558024
2026-01-30,1251.2150481684312,3.243136820810019,120.77930754650889
2026-02-01,1471.5286057977992,0.9561329115922046,125.52601639750372
2026-02-02,1192.9671548060023,1.536057320595667,132.25260805353315
2026-02-03,439.88905570309,7.04729293481379,111.11929235073454
2026-02-04,494.7934656797006,8.048853496490977,111.19660277470632
2026-02-05,617.9984281514498,6.003384215881876,120.3405974545554
2026-02-06,961.055567893367,6.738567636336686,122.58695702600009
