Date,PnL,Stock_Pos,Hedge_Opt_Pos
2025-11-26,-173.24720564251766,66.11151394661617,0
2025-11-27,643.7654211237095,66.35197855133852,0
2025-11-28,131.25931752333418,65.79052503053968,0
2025-12-01,2189.9562714714557,65.10257331144562,0
2025-12-02,1235.02833999414,61.47109667119406,0
2025-12-03,5863.4479369295295,60.84932461878603,0
2025-12-04,6760.863802031381,62.05521522041282,0
2025-12-05,8285.993942522211,66.14176519808679,0
2025-12-08,9358.693858445156,60.02659204915336,0
2025-12-09,9897.627405373147,56.60105248904996,0
2025-12-10,11174.966650192859,54.199926839009024,0
2025-12-11,11532.507844223175,58.16096836151973,0
2025-12-12,12787.357268580468,62.475592719541325,0
2025-12-15,14632.717238600366,61.709230845265516,0
2025-12-16,15036.830509786254,56.64222356928465,0
2025-12-17,16024.8099186006,55.27258744259985,0
2025-12-18,17048.504380293423,55.08364086607862,0
2025-12-19,17285.78228298993,59.73939674735467,0
2025-12-22,17876.550212747185,65.67992959785646,0
2025-12-23,18758.070149364416,65.85555183816388,0
2025-12-24,18376.24451443879,64.48284536178718,0
2025-12-26,21223.477660763783,61.64942182826656,0
2025-12-29,22216.547862549545,57.926619502359024,0
2025-12-30,22462.59150375682,57.65874123857498,0
2025-12-31,22139.898513775086,63.81952488625431,0
2026-01-01,24054.386626332533,64.68114305936008,0
2026-01-02,24046.180590829113,70.44449588623594,0
2026-01-05,27599.12588044512,68.62626627128293,0
2026-01-06,25946.918973685708,65.35404811856922,0
2026-01-07,27413.872261823853,64.25974678363158,0
2026-01-08,24919.9061593276,54.282131155879696,0
2026-01-09,25494.481653056573,46.83837546617134,0
2026-01-12,26849.78237978369,50.352699437367264,0
2026-01-13,29370.020688413875,47.70126176004963,0
2026-01-14,29145.96574553731,44.82551232065256,0
2026-01-16,29787.74714189046,45.5852446609026,0
2026-01-19,32231.362514604698,39.945039878267615,0
2026-01-20,27743.563499403186,27.183744654614806,0
2026-01-21,27478.530653811293,24.698602452217695,0
2026-01-22,27457.81893100741,28.97172629908411,0
2026-01-23,25595.16261259641,21.69494740803565,0
2026-01-27,25891.709329726524,24.986997122620693,0
2026-01-28,30858.09933587711,27.032537689432157,0
2026-01-29,31405.19244707632,29.563974475085974,0
2026-01-30,31444.712977622403,25.291186344926142,0
2026-02-01,26141.98174685717,11.782568069005988,0
2026-02-02,28944.261229158496,14.152903141688272,0
2026-02-03,22896.744195547304,40.717840969550956,0
2026-02-04,25470.202333977446,42.39430610941588,0
2026-02-05,25960.674328492023,33.57840780224171,0
2026-02-06,28982.86061031907,34.33916834169959,0
